Titik Koordinat,Kondisi,Jenis PJU,Jenis Tiang,Jenis Lampu,Kecamatan,Kondisi_Biner,Latitude,Longitude,index_right,Kecamatan_Final
-7.624370 108.106769,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.62437,108.106769,7.0,Bantarkalong
-7.6229175 108.1050835,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.6229175,108.1050835,7.0,Bantarkalong
-7.6227347 108.1043446,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.6227347,108.1043446,7.0,Bantarkalong
-7.631813 108.106614,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.631813,108.106614,7.0,Bantarkalong
-7.6248831 108.1048864,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.6248831,108.1048864,7.0,Bantarkalong
-7.634815 108.102735,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.634815,108.102735,7.0,Bantarkalong
-7.6242683 108.1051747,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.6242683,108.1051747,7.0,Bantarkalong
-7.6233213 108.1049450,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.6233213,108.104945,7.0,Bantarkalong
-7.628342 108.102707,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.628342,108.102707,7.0,Bantarkalong
-7.6337348 108.0935675,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.6337348,108.0935675,7.0,Bantarkalong
-7.628056 108.105114,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.628056,108.105114,7.0,Bantarkalong
-7.630184 108.107369,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.630184,108.107369,7.0,Bantarkalong
-7.631325 108.097821,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.631325,108.097821,7.0,Bantarkalong
-7.628717 108.100532,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.628717,108.100532,7.0,Bantarkalong
-7.629444 108.100534,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.629444,108.100534,7.0,Bantarkalong
-7.633050 108.095464,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.63305,108.095464,7.0,Bantarkalong
-7.628022 108.101186,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.628022,108.101186,7.0,Bantarkalong
-7.6678106 108.0748118,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.6678106,108.0748118,0.0,Cipatujah
-7.6172462 108.1047861,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.6172462,108.1047861,7.0,Bantarkalong
-7.612477 108.106554,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.612477,108.106554,7.0,Bantarkalong
-7.610225 108.106997,Baik,PJU Konvensional,Tiang Stang,SON T,Bantarkalong,0,-7.610225,108.106997,7.0,Bantarkalong
-7.6124924 108.1064628,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.6124924,108.1064628,7.0,Bantarkalong
-7.607462 108.107773,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.607462,108.107773,7.0,Bantarkalong
-7.599482 108.104769,Rusak Berat,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,1,-7.599482,108.104769,7.0,Bantarkalong
-7.606768 108.106997,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.606768,108.106997,7.0,Bantarkalong
-7.6111917 108.1072048,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.6111917,108.1072048,7.0,Bantarkalong
-7.595440 108.103180,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.59544,108.10318,7.0,Bantarkalong
-7.6022910 108.1111979,Baik,PJU Solar Cell,Tiang Stang,LED,Bantarkalong,0,-7.602291,108.1111979,7.0,Bantarkalong
-7.601762 108.103450,Rusak Ringan,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,1,-7.601762,108.10345,7.0,Bantarkalong
-7.577336 108.109062,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.577336,108.109062,7.0,Bantarkalong
-7.6016320 108.1102186,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.601632,108.1102186,7.0,Bantarkalong
-7.603045 108.106722,Rusak Ringan,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,1,-7.603045,108.106722,7.0,Bantarkalong
-7.576844 108.107914,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.576844,108.107914,7.0,Bantarkalong
-7.575798 108.105958,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.575798,108.105958,7.0,Bantarkalong
-7.5917986 108.1137172,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5917986,108.1137172,7.0,Bantarkalong
-7.5896314 108.1111614,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5896314,108.1111614,7.0,Bantarkalong
-7.5892854 108.1107473,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5892854,108.1107473,7.0,Bantarkalong
-7.5891857 108.1117498,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5891857,108.1117498,7.0,Bantarkalong
-7.573310 108.105113,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.57331,108.105113,7.0,Bantarkalong
-7.5715714 108.1032492,Baik,PJU Konvensional,Tiang Stang,SON T,Bantarkalong,0,-7.5715714,108.1032492,7.0,Bantarkalong
-7.575239 108.105104,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.575239,108.105104,7.0,Bantarkalong
-7.575148 108.105484,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.575148,108.105484,7.0,Bantarkalong
-7.574971 108.093208,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.574971,108.093208,7.0,Bantarkalong
-7.572667 108.087850,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.572667,108.08785,7.0,Bantarkalong
-7.572979 108.087785,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.572979,108.087785,7.0,Bantarkalong
-7.5682568 108.0840453,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5682568,108.0840453,7.0,Bantarkalong
-7.572208 108.087172,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.572208,108.087172,7.0,Bantarkalong
-7.5684968 108.0839289,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5684968,108.0839289,7.0,Bantarkalong
-7.571845 108.086677,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.571845,108.086677,7.0,Bantarkalong
-7.566149 108.070027,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.566149,108.070027,7.0,Bantarkalong
-7.5719213 108.0867848,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5719213,108.0867848,7.0,Bantarkalong
-7.5694453 108.0846129,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5694453,108.0846129,7.0,Bantarkalong
-7.5696932 108.0846686,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5696932,108.0846686,7.0,Bantarkalong
-7.5696962 108.0848067,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5696962,108.0848067,7.0,Bantarkalong
-7.568800 108.070836,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5688,108.070836,7.0,Bantarkalong
-7.5700429 108.0848375,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5700429,108.0848375,7.0,Bantarkalong
-7.569158 108.070926,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.569158,108.070926,7.0,Bantarkalong
-7.5699824 108.0844275,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.5699824,108.0844275,7.0,Bantarkalong
-7.567743 108.071754,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.567743,108.071754,7.0,Bantarkalong
-7.570656 108.073948,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.570656,108.073948,7.0,Bantarkalong
-7.568173 108.072423,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.568173,108.072423,7.0,Bantarkalong
-7.571448 108.103414,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.571448,108.103414,7.0,Bantarkalong
-7.569918 108.103452,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.569918,108.103452,7.0,Bantarkalong
-7.568707 108.074863,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.568707,108.074863,7.0,Bantarkalong
-7.569055 108.075301,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.569055,108.075301,7.0,Bantarkalong
-7.567763 108.071665,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.567763,108.071665,7.0,Bantarkalong
-7.553192 108.090245,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.553192,108.090245,7.0,Bantarkalong
-7.552276 108.089571,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.552276,108.089571,7.0,Bantarkalong
-7.559770 108.077186,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.55977,108.077186,7.0,Bantarkalong
-7.553983 108.093960,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.553983,108.09396,7.0,Bantarkalong
-7.543978 108.065871,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.543978,108.065871,7.0,Bantarkalong
-7.544743 108.067162,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.544743,108.067162,7.0,Bantarkalong
-7.545390 108.094242,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.54539,108.094242,7.0,Bantarkalong
-7.540707 108.093600,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.540707,108.0936,7.0,Bantarkalong
-7.540928 108.059684,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.540928,108.059684,7.0,Bantarkalong
-7.542821 108.058303,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.542821,108.058303,7.0,Bantarkalong
-7.540615 108.046383,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.540615,108.046383,7.0,Bantarkalong
-7.540901 108.045673,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.540901,108.045673,7.0,Bantarkalong
-7.540901 108.045673,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.540901,108.045673,7.0,Bantarkalong
-7.524925 108.083126,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.524925,108.083126,7.0,Bantarkalong
-7.523971 108.083943,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.523971,108.083943,7.0,Bantarkalong
-7.537411 108.026606,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.537411,108.026606,7.0,Bantarkalong
-7.541563 108.029690,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.541563,108.02969,7.0,Bantarkalong
-7.516662 108.089382,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.516662,108.089382,7.0,Bantarkalong
-7.544627 108.038351,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.544627,108.038351,7.0,Bantarkalong
-7.522960 108.084938,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.52296,108.084938,7.0,Bantarkalong
-7.542590 108.042067,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.54259,108.042067,7.0,Bantarkalong
-7.539798 108.048643,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.539798,108.048643,7.0,Bantarkalong
-7.532145 108.103376,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.532145,108.103376,8.0,Bojongasih
-7.532177 108.045766,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.532177,108.045766,11.0,Sodonghilir
-7.538538 108.085920,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.538538,108.08592,7.0,Bantarkalong
-7.529494 108.083830,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.529494,108.08383,7.0,Bantarkalong
-7.549212 108.091730,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.549212,108.09173,7.0,Bantarkalong
-7.623063 108.105262,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.623063,108.105262,7.0,Bantarkalong
-7.623277 108.105549,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.623277,108.105549,7.0,Bantarkalong
-7.622790 108.104918,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.62279,108.104918,7.0,Bantarkalong
-7.623510 108.106705,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.62351,108.106705,7.0,Bantarkalong
-7.623550 108.106715,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.62355,108.106715,7.0,Bantarkalong
-7.623369 108.107198,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.623369,108.107198,7.0,Bantarkalong
-7.623308 108.107408,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.623308,108.107408,7.0,Bantarkalong
-7.625631 108.109079,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.625631,108.109079,7.0,Bantarkalong
-7.632250 108.074727,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.63225,108.074727,7.0,Bantarkalong
-7.625779 108.072537,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.625779,108.072537,7.0,Bantarkalong
-7.525339 108.088254,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.525339,108.088254,7.0,Bantarkalong
-7.622109 108.086259,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.622109,108.086259,7.0,Bantarkalong
-7.524171 108.086556,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.524171,108.086556,7.0,Bantarkalong
-7.621092 108.078453,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.621092,108.078453,7.0,Bantarkalong
-7.621736 108.094135,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.621736,108.094135,7.0,Bantarkalong
-7.621714 108.100988,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.621714,108.100988,7.0,Bantarkalong
-7.622011 108.101146,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.622011,108.101146,7.0,Bantarkalong
-7.538222 108.093342,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.538222,108.093342,7.0,Bantarkalong
-7.538222 108.093342,Baik,PJU Konvensional,Tiang Stang,Mercury,Bantarkalong,0,-7.538222,108.093342,7.0,Bantarkalong
-7.538222 108.093342,Baik,PJU Konvensional,Tiang Stang,Mercury,Bantarkalong,0,-7.538222,108.093342,7.0,Bantarkalong
-7.539758 108.093728,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.539758,108.093728,7.0,Bantarkalong
-7.539866 108.094193,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.539866,108.094193,7.0,Bantarkalong
-7.539314 108.091799,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.539314,108.091799,7.0,Bantarkalong
-7.540260 108.093532,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.54026,108.093532,7.0,Bantarkalong
-7.541760 108.094025,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.54176,108.094025,7.0,Bantarkalong
-7.542391 108.093663,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.542391,108.093663,7.0,Bantarkalong
-7.550056 108.094221,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.550056,108.094221,7.0,Bantarkalong
-7.547616 108.084846,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.547616,108.084846,7.0,Bantarkalong
-7.546152 108.084096,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.546152,108.084096,7.0,Bantarkalong
-7.553850 108.092876,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.55385,108.092876,7.0,Bantarkalong
-7.553188 108.090141,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.553188,108.090141,7.0,Bantarkalong
-7.551474 108.093331,Baik,PJU Konvensional,Tiang Stang,Mercury,Bantarkalong,0,-7.551474,108.093331,7.0,Bantarkalong
-7.551474 108.093331,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.551474,108.093331,7.0,Bantarkalong
-7.5236857 108.0802077,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5236857,108.0802077,7.0,Bantarkalong
-7.4994475 108.0789407,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.4994475,108.0789407,11.0,Sodonghilir
-7.643775 108.088736,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.643775,108.088736,0.0,Cipatujah
-7.643775 108.088730,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.643775,108.08873,0.0,Cipatujah
-7.643097 108.087530,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.643097,108.08753,0.0,Cipatujah
-7.632544 108.100169,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.632544,108.100169,7.0,Bantarkalong
-7.5677805 108.0716743,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5677805,108.0716743,7.0,Bantarkalong
-7.5691359 108.0710315,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5691359,108.0710315,7.0,Bantarkalong
-7.5700489 108.0859791,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5700489,108.0859791,7.0,Bantarkalong
-7.5726828 108.0877933,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5726828,108.0877933,7.0,Bantarkalong
-7.5734020 108.0898767,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.573402,108.0898767,7.0,Bantarkalong
-7.5749683 108.0931272,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5749683,108.0931272,7.0,Bantarkalong
-7.5755041 108.0933193,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5755041,108.0933193,7.0,Bantarkalong
-7.5725937 108.1042443,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5725937,108.1042443,7.0,Bantarkalong
-7.5732647 108.1051023,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5732647,108.1051023,7.0,Bantarkalong
-7.5916842 108.1137115,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5916842,108.1137115,7.0,Bantarkalong
-7.5982844 108.1147378,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.5982844,108.1147378,7.0,Bantarkalong
-7.6268630 108.1024503,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bantarkalong,0,-7.626863,108.1024503,7.0,Bantarkalong
-7.575512 108.140153,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.575512,108.140153,8.0,Bojongasih
-7.574588 108.140152,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.574588,108.140152,8.0,Bojongasih
-7.570717 108.140829,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.570717,108.140829,8.0,Bojongasih
-7.569312 108.140474,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.569312,108.140474,8.0,Bojongasih
-7.565754 108.144585,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.565754,108.144585,8.0,Bojongasih
-7.577856 108.133055,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.577856,108.133055,8.0,Bojongasih
-7.577584 108.132880,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.577584,108.13288,8.0,Bojongasih
-7.569047 108.128824,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.569047,108.128824,8.0,Bojongasih
-7.569753 108.129268,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.569753,108.129268,8.0,Bojongasih
-7.571977 108.130702,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.571977,108.130702,8.0,Bojongasih
-7.572309 108.128260,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.572309,108.12826,8.0,Bojongasih
-7.572890 108.131607,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.57289,108.131607,8.0,Bojongasih
-7.568986 108.128708,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.568986,108.128708,8.0,Bojongasih
-7.568705 108.128890,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.568705,108.12889,8.0,Bojongasih
-7.553791 108.128953,Baik,PJU Konvensional,Tiang Stang,Mercury,Bojongasih,0,-7.553791,108.128953,8.0,Bojongasih
-7.553591 108.128562,Baik,PJU Konvensional,Tiang Stang,Mercury,Bojongasih,0,-7.553591,108.128562,8.0,Bojongasih
-7.553395 108.128152,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.553395,108.128152,8.0,Bojongasih
-7.550014 108.127972,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.550014,108.127972,8.0,Bojongasih
-7.550031 108.127979,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.550031,108.127979,8.0,Bojongasih
-7.550503 108.128207,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.550503,108.128207,8.0,Bojongasih
-7.579953 108.112106,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.579953,108.112106,8.0,Bojongasih
-7.576750 108.112093,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.57675,108.112093,8.0,Bojongasih
-7.565817 108.106483,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.565817,108.106483,8.0,Bojongasih
-7.536939 108.109956,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.536939,108.109956,8.0,Bojongasih
-7.566361 108.104319,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.566361,108.104319,8.0,Bojongasih
-7.560920 108.104262,Baik,PJU Konvensional,Tiang Stang,Mercury,Bojongasih,0,-7.56092,108.104262,8.0,Bojongasih
-7.537840 108.110217,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.53784,108.110217,8.0,Bojongasih
-7.5554636 108.1054902,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.5554636,108.1054902,8.0,Bojongasih
-7.533182 108.111629,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.533182,108.111629,8.0,Bojongasih
-7.531376 108.112623,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.531376,108.112623,8.0,Bojongasih
-7.542957 108.107182,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.542957,108.107182,8.0,Bojongasih
-7.545081 108.111273,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.545081,108.111273,8.0,Bojongasih
-7.547391 108.107007,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.547391,108.107007,8.0,Bojongasih
-7.558693 108.103047,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.558693,108.103047,8.0,Bojongasih
-7.5767052 108.1392052,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.5767052,108.1392052,8.0,Bojongasih
-7.5735203 108.1400505,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.5735203,108.1400505,8.0,Bojongasih
-7.5735083 108.1401551,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.5735083,108.1401551,8.0,Bojongasih
-7.5715232 108.1405437,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.5715232,108.1405437,8.0,Bojongasih
-7.5587248 108.1480777,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.5587248,108.1480777,8.0,Bojongasih
-7.5768182 108.1383942,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.5768182,108.1383942,8.0,Bojongasih
-7.5493344 108.1279899,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.5493344,108.1279899,8.0,Bojongasih
-7.5624641 108.1278897,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bojongasih,0,-7.5624641,108.1278897,8.0,Bojongasih
-7.5819945 108.1303278,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.5819945,108.1303278,8.0,Bojongasih
-7.577456 108.132502,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.577456,108.132502,8.0,Bojongasih
-7.577101 108.132008,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Bojongasih,0,-7.577101,108.132008,8.0,Bojongasih
-7.533391 108.102792,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.533391,108.102792,8.0,Bojongasih
-7.531784 108.098351,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.531784,108.098351,8.0,Bojongasih
-7.5619889 108.1043972,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.5619889,108.1043972,8.0,Bojongasih
-7.5583960 108.1037055,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.558396,108.1037055,8.0,Bojongasih
-7.528173 108.104700,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bojongasih,0,-7.528173,108.1047,8.0,Bojongasih
